CNN,STREET1,STREET2,DETECTION,STREET3,SUP_DIST,STREET4,SIG_NUM,TYPE,IC_MAKE,MODEL,CABINET_SI,SYSTEM_NUM,MASTER,BBS,VEH_ACTUAT,PED_SIGNAL,PED_ACTUAT,TBC,INTERCONNE,PREEMPT_PR,D_ATE2070,PROJECT_NE,PROJECT_OL,UPGRADED,YR_OF_CONT,LAST_UPGRA,NEW_SIGNAL,MOD_PROJEC,FULL_UPGRA,BEACON_FLA,FUNDING,RLCAM,STARTYEAR,CALTRANS_R,CALTRANS,PERCENT_C,SF,PERCENT_SF,PERCENT_PO,LAMP_ASSGN,LAMP_SORT,SORT_ME,APS,shape,data_as_of,data_loaded_at,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
26974000,DIVISADERO,LOMBARD,OPTICOM,,2,,9300000,SIGNAL,MCCAIN,2070-TS2-1,352i-ATC,13,,YES-UPSTEALTH,LOOPS (NOT USED),ALL,,GPS,FIBER,"TSP,FIRE PREEMPT",,,LOMBARD/RICHARDSON,FULL DONE,08/06,0,NONE,NONE,DONE,NONE,STATE/CITY,,1947,480(b),,50,X,50,0,47,,,PENDING,POINT (-122.44265 37.799),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,17,17,4,6,13
27183000,KEZAR,MARTIN LUTHER KING JR,,,5.7,,9450000,SIGNAL,ECONOLITE,2070-TS2-1,G,65,,,,ALL,,GPS,FIBER,,,,,,,0,NONE,NONE,NONE,NONE,,,1974,,,0,,0,0,72,,,,POINT (-122.45863 37.7672),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,9,9,7,11,12
25032000,GRANT,PACIFIC,,,3,,9411500,SIGNAL,MCCAIN,2070-TS2-1,MSF,04,MASTER,,,NONE,,GPS,12C,,,,,NONE,,0,,,,,,,1959,,,0,,0,0,61,,,,POINT (-122.40683 37.7969),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,104,104,6,3,6
33718000,19TH AVE,WINSTON,,,7,,9113000,SIGNAL,MCCAIN,2070-TS2-1,MSF,61,MASTER-GPS,2003 CANDIDATE,,ALL,,GPS,,,,19th Ave PH 3,CALTRANS,FULL PENDING,,0,NONE,DONE,PENDING,NONE,STATE/CITY,,1951,1(a),,50,X,50,0,56,,,APS_4WIRE_19thAV (6),POINT (-122.4749 37.72699),04/26/2023 10:24:48 PM,09/25/2023 12:00:13 PM,41,41,10,8,16
24716000,BUSH,MONTGOMERY,OPTICOM,,3,,9236500,SIGNAL,EAGLE,2070-TS2-1,MSF,78,,,,ALL,,GPS,PROXIM,FIRE PREEMPT,,,,NONE,,0,,,,,SALES TAX,,1949,,,0,,0,0,08,,,,POINT (-122.40238 37.79097),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,108,108,6,3,8
24429000,08TH ST,GROVE,,HYDE,5.6,MARKET,9056500,SIGNAL,MCCAIN,2070-TS2-1,MSF,01D,,,,ALL,,GPS,FIBER,,,BETTER MARKET - PHASE 1,,FULL AFTER MOD PENDING,,0,NONE,DONE,PENDING,NONE,,,1954,,,0,,0,0,50,,,APS_4WIRE_PH1 (8),POINT (-122.41474 37.77872),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,,,5,10,34
26585000,ELLIS,WEBSTER,,,5,,0,SIGNAL,MCCAIN,2070-TS2-1,MSF65-ATC,71,,,,ALL,,GPS,,,,,CT 64,NEW DONE,06/20,2020,DONE,NONE,NONE,NONE,SFMTA PROP-A/SALES TAX,,2020,,,0,,0,0,20,,,PENDING,POINT (-122.4308 37.78257),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,97,97,4,11,39
27149000,07TH AVE,IRVING,,,7,,9045000,SIGNAL,MCCAIN,2070-TS2-1,MSF,35,,,,ALL,,GPS,,,,,CT 31,MOD DONE,,2007,NONE,DONE,NONE,NONE,,,1954,,,0,,0,0,46,,,,POINT (-122.46417 37.76413),04/26/2023 10:25:40 PM,09/25/2023 12:00:15 PM,109,109,7,11,14
24522000,01ST ST,FOLSOM,,,6,,9001000,SIGNAL,EAGLE,2070-TS2-1,MSF,74,MASTER-GPS,,,ALL,,GPS,,,,,FOLSOM,FULL DONE,05/97,1999,NONE,DONE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,27,,CHECK CAB,APS INAV 2WIRE FOLSOM (8),POINT (-122.39448 37.7873),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,32,32,1,10,8
27304000,12TH AVE,GEARY,OPTICOM,,1,,9070200,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,15,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,Geary BRT Phase 2 (unfunded),CT 54,NEW DONE,10/01,2002,DONE,NONE,NONE,NONE,SALES TAX,,2002,,,0,,0,0,31,,,,POINT (-122.47072 37.780724),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,5,5,8,4,11
26629000,BUSH,STEINER,,,2.5,,9240000,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,73,MASTER-GPS,,,ALL,,GPS,,,,,BUSH,FULL DONE,10/01,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,09,,,,POINT (-122.435104 37.78681),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,103,103,4,11,30
25804000,16TH ST,MARKET,VETAG,NOE,8,,9087000,SIGNAL,MCCAIN,2070-TS2-1,352i-ATC,21,,YES-UPSTEALTH,,ALL,,GPS,FIBER,TRANSIT PREEMPT,,,UPPER MARKET,FULL DONE,10/22,2022,NONE,NONE,DONE,NONE,,,1950,,,0,,0,0,49,,,APS iNAV 2WIRE UPPER MARKET (12),POINT (-122.433075 37.764194),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,38,38,3,5,5
23572000,03RD ST,MARIPOSA,VETAG,,6.1,,9022000,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,28,,,VIDEO (GRIDSMART with Performance Module),ALL,,GPS,FIBER,TSP,,,3RDLRP,FULL DONE,10/01,2004,NONE,NONE,DONE,NONE,MUNI,,1949,,,0,,0,0,75,,,APS_2WIRE_PH1 (10),POINT (-122.388855 37.76432),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,55,55,2,9,26
26340000,CENTRAL,HAIGHT,OPTICOM,,5,,0,SIGNAL,MCCAIN,2070-TS2-1,MSF65-ATC,20,,,,ALL,,GPS,,"TSP,FIRE PREEMPT",,,Muni Forward 7 Haight,NEW DONE,05/21,2021,DONE,NONE,NONE,NONE,SFMTA Bond,,2021,,,0,,0,0,38,,,APS iNS 2WIRE UPPER HAIGHT (8),POINT (-122.44365 37.770428),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,25,25,7,11,3
27555000,25TH AVE,CLEMENT,,,1,,9142000,SIGNAL,MCCAIN,2070-TS2-1,G,69,,,,PENDING,,GPS,,,,CT 35,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1959,,,0,,0,0,78,,,PENDING,POINT (-122.48487 37.782024),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,8,8,8,4,29
14016000,TREASURE ISLAND,MIDBLOCK AT,,CLIPPER COVE,6,TRADE WINDS,0,PENDING SIGNAL,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,0,,0,0,,,,,POINT (-122.37188 37.81675),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,36,36,1,10,37
30741000,JONES,MARKET,,MCALLISTER,5.6,,9443500,SIGNAL,EAGLE,2070-TS2-1,MSF,01D,,,WIRELESS,ALL,,GPS,"FIBER,PROXIM",,,BETTER MARKET - PHASE 1,CT 26,FULL AFTER MOD PENDING,07/00,0,NONE,DONE,PENDING,NONE,SALES TAX,,1954,,,0,,0,0,50,,,PENDING,POINT (-122.41199 37.780952),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,20,20,5,10,36
24113000,21ST ST,MISSION,OPTICOM,,9,,9123500,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,G,64,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,MID MISSION,FULL DONE,11/07,2007,NONE,NONE,DONE,NONE,,,1953,,,0,,0,0,53,,,,POINT (-122.4189 37.757034),04/26/2023 10:25:40 PM,09/25/2023 12:00:15 PM,53,53,3,2,20
22156000,DETROIT,MONTEREY,,,7,,0,BEACON - RRFB,JSF,AB-9400,,BEACON,,,,N.A.,YES,,,,,,CT 63,BEACON DONE,,0,NONE,NONE,NONE,DONE,SALES TAX,,2017,,,0,,0,0,,,,,POINT (-122.4443 37.731518),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,95,95,9,8,41
22449000,HERNANDEZ,WOODSIDE,,,7,,9428000,SIGNAL,ECONOLITE,2070-TS2-1,G,42,MASTER-GPS,,WIRELESS,SOME PHASES,YES,GPS,,,,,CT 21,MOD DONE,02/92,0,,DONE,,,SALES TAX,,1970,,,0,,0,0,65,,,,POINT (-122.45547 37.746326),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,49,49,7,8,41
20473000,03RD ST,INGERSON,VETAG,,10,,9018500,SIGNAL,,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,28,,,WIRELESS,ALL,YES,GPS,FIBER,TSP,,,3RDLRP,FULL DONE,10/01,2004,NONE,NONE,DONE,NONE,MUNI,,1994,,,0,,0,0,75,,,,POINT (-122.39627 37.72098),04/26/2023 10:24:48 PM,09/25/2023 12:00:13 PM,88,88,2,9,1
25165000,BUSH,LEAVENWORTH,,,3,,9235000,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,78,,,,ALL,,GPS,FIBER,,,,BUSH,FULL DONE,10/01,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,08,,,,POINT (-122.415375 37.789318),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,50,50,6,3,21
23784000,16TH ST,OWENS,OPTICOM,,6,,9087700,SIGNAL,MCCAIN,2070-TS2-1,MSF,68,MASTER-GPS,,VIDEO,ALL,YES,GPS,PROXIM,FIRE PREEMPT,,,MISSION BAY,NEW DONE,,2006,DONE,,,,MISSION BAY,,2006,,,0,,0,0,67,,,PENDING,POINT (-122.393 37.76667),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,34,34,1,10,26
24044000,17TH ST,BRYANT,,,9,,0,SIGNAL,MCCAIN,2070-TS2-1,MSF65-ATC,ISOLATED,,,,ALL,,GPS,,,,,16TH STREET PH 1,NEW DONE,03/20,2020,DONE,NONE,NONE,NONE,,,2020,,,0,,0,0,07,,,APS ENAV 2WIRE 16TH ST (8),POINT (-122.41036 37.76431),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,53,53,3,9,20
21379000,GENEVA,PRAGUE,OPTICOM,,11,,9392500,SIGNAL,EAGLE,2070-TS2-1,MSF,30,,,WIRELESS,ALL,YES,GPS,"FIBER,PROXIM","TSP,FIRE PREEMPT",,,,NONE,,0,,,,,,,1988,,,0,,0,0,33,,,,POINT (-122.43193 37.712765),04/26/2023 10:24:48 PM,09/25/2023 12:00:13 PM,58,58,9,1,7
24246000,09TH ST,FOLSOM,OPTICOM,,6,,9060500,SIGNAL,MCCAIN,2070-TS2-1,MSF,75,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,CT 28/29,FULL DONE,1/02,1999,NONE,NONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,27,,,,POINT (-122.41161 37.77377),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,32,32,1,10,34
24448000,FELL,VAN NESS,OPTICOM,,5.6,,9343500,SIGNAL,MCCAIN,2070-TS2-1,352i-ATC,16B,MASTER-GPS,YES,,ALL,,GPS,,"TSP,FIRE PREEMPT",,VAN NESS BRT,CENTRAL FWY,FULL DONE,05/21,2021,NONE,DONE,DONE,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,80,,,APS iNS 2WIRE VAN NESS (8),POINT (-122.41951 37.776367),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,21,21,4,11,9
25234000,HYDE,PINE,OPTICOM,,3,,9434000,SIGNAL,EAGLE,2070-TS2-1,2070-MSF-TS2-TYPE-1,78,,,,ALL,,GPS,,FIRE PREEMPT,,,PINE,FULL DONE,10/00,0,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,63,,,,POINT (-122.417206 37.790047),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,16,16,6,3,21
9095000,MISSION,MIDBLOCK AT,OPTICOM,03RD ST,6,04TH ST,9486500,SIGNAL,MCCAIN,2070-TS2-1,MSF,74,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,PRIVATE,NEW DONE,,1994,,,,,PRIVATE,,1994,,,100,X,0,0,52,,,APS 4WIRE IN-HOUSE (2),POINT (-122.40308 37.785366),04/26/2023 10:25:40 PM,09/25/2023 12:00:15 PM,32,32,1,10,8
52238000,OCEAN,ON RAMP I-280,VETAG,,11,,9503200,SIGNAL,ECONOLITE,2070-TS2-1,340,ISOLATED,,,VETAG-LRV,ALL,YES,GPS,TWISTED PAIR,ACTUATED TRANSIT PHASE,,,OCEAN,FULL DONE,1/01,0,NONE,NONE,DONE,NONE,SALES TAX,,1978,,,0,,0,0,59,,,APS_4WIRE_OCEAN (4),POINT (-122.44727 37.722958),04/26/2023 10:25:40 PM,09/25/2023 12:00:15 PM,94,94,9,1,28
23555000,03RD ST,22ND ST,VETAG,,10,,9010300,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,28,,,VIDEO,ALL,YES,GPS,FIBER,TSP,,,3RDLRP,FULL DONE,10/01,2005,NONE,NONE,DONE,NONE,MUNI,,1949,,,0,,0,0,75,,,,POINT (-122.38831 37.75794),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,55,55,2,9,26
23421000,PACHECO,SUNSET,,,4,,9507000,SIGNAL,MCCAIN,2070-TS2-1,MSF,37,,,,ALL,,GPS,,,,,Sunset PCS (STIP),FULL DONE,04/13,2013,NONE,NONE,DONE,NONE,HSIP,,1965,,,0,,0,0,73,,,APS_ENAV 4WIRE_SUNSET PCS (8),POINT (-122.49497 37.749683),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,39,39,10,7,35
25335000,STOCKTON,VALLEJO,OPTICOM,,3,,9535500,SIGNAL,ECONOLITE,2070-TS2-1,G,07,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,CT 26,MOD DONE,07/00,0,,DONE,,,SALES TAX,,1975,,,0,,0,0,18,,,,POINT (-122.408806 37.798573),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,106,106,6,3,6
13332000,VISITACION,MIDBLOCK AT,,HAHN,10,MANSELL,0,BEACON - RRFB,JSF,AB-9400,,BEACON,,,,n.a.,YES,,,,,,JOC-J47,BEACON DONE,09/21,2021,NONE,NONE,NONE,DONE,,,2021,,,0,,0,0,,,,,POINT (-122.411476 37.71771),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,73,73,9,9,19
26501000,GOUGH,POST,OPTICOM,,2.5,,9407500,SIGNAL,MCCAIN,2070-TS2-1,MSF,49,,,,ALL,,GPS,"FIBER,PROXIM","TSP,FIRE PREEMPT",,,Gough Future Upgrade,FULL DONE,06/19,2019,NONE,NONE,DONE,NONE,SALES TAX,,1953,,,0,,0,0,35,,,APS ENAV 2WIRE GOUGH (11),POINT (-122.42486 37.786198),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,100,100,4,11,15
26843000,CALIFORNIA,LYON,OPTICOM,,2,,9251300,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,73,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,CT 58,NEW DONE,,2008,,,,,SALES TAX,,2008,,,0,,0,0,11,,,,POINT (-122.445404 37.787437),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,103,103,8,6,31
33158000,BACON,BAYSHORE,,EGBERT,9.1,PHELPS,9177000,SIGNAL,EAGLE,2070-TS2-1,MSF,ISOLATED,,,WIRELESS,ALL,YES,GPS,,,,,PCS 3,FULL DONE,03/17,2017,NONE,NONE,DONE,NONE,,,1967,,,0,,0,0,04,,,APS ENAV 2WIRE PCS3 (9),POINT (-122.40221 37.728104),04/26/2023 10:24:48 PM,09/25/2023 12:00:13 PM,87,87,2,9,25
32891000,36TH AVE,SLOAT,,,4,,0,CALTRANS - HAWK,,,,CALTRANS,,,,ALL,YES,,,,,,,CALTRANS,,0,,,,,,,2018,35,X,100,,0,0,not ours,,,APS HAWK,POINT (-122.49335 37.73401),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,40,40,10,7,35
25227000,FRANKLIN,PINE,,,2,,9365000,SIGNAL,MCCAIN,2070-TS2-1,MSF,49,,,,ALL,,GPS,FIBER,,,,Franklin Upgrade; PINE,MOD AFTER FULL DONE,10/00,0,NONE,DONE,DONE,NONE,SALES TAX,,9999,,,0,,0,0,28,,,APS ENAV 4WIRE FRANKLIN (10),POINT (-122.42378 37.789204),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,102,102,4,6,39
22958000,ALLSTON,CLAREMONT,,,7,,0,PENDING BEACON,,,,,,,,,,,,,,D7 ADD BACK,,BEACON PENDING,,0,NONE,NONE,NONE,PENDING,,,0,,,0,,0,0,,,,,POINT (-122.46395 37.74226),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,49,49,10,8,41
26709000,GOUGH,UNION,,,2,,9409500,SIGNAL,MCCAIN,2070-TS2-1,MSF,ISOLATED,,,,ALL,,GPS,FIBER,,,,PCS 1,FULL DONE,05/14,2014,NONE,NONE,DONE,NONE,SALES TAX,,1964,,,0,,0,0,35,,,,POINT (-122.42727 37.798134),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,15,15,4,6,13
27486000,15TH AVE,GEARY,OPTICOM,,1,,9078800,SIGNAL,ECONOLITE,2070-TS2-1,MSF,15,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,Geary BRT Phase 2 (unfunded),CT 59,NEW DONE,,2009,DONE,NONE,NONE,NONE,SALES TAX,,2009,,,0,,0,0,31,,,,POINT (-122.47398 37.780575),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,5,5,8,4,29
27484000,CLEMENT,PARK PRESIDIO,OPTICOM,,1,,9283500,SIGNAL,ECONOLITE,2070-TS2-1,332,15,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,19th AVE PH 2,FULL DONE,01/08,2009,NONE,NONE,DONE,NONE,STATE/CITY,,1946,1(a),,50,X,50,0,62,,,APS iNS 2WIRE CALTRANS APS (8),POINT (-122.47245 37.782578),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,5,5,8,4,29
26818000,CALIFORNIA,DIVISADERO,OPTICOM,,2,,9244000,SIGNAL,MCCAIN,2070-TS2-1,G,73,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,Signal Visibility Upgrades Ph 2,CT 31,MOD AFTER MOD FUTURE,,0,NONE,FUTURE,NONE,NONE,,,1956,,,0,,0,0,11,,,,POINT (-122.44044 37.788067),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,103,103,4,6,30
24233000,10TH ST,FOLSOM,OPTICOM,,6,,9066000,SIGNAL,EAGLE,2070-TS2-1,MSF,16B,,YES-UPSTEALTH,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,CT 28/29,FULL DONE,1/02,1999,NONE,NONE,DONE,NONE,SALES TAX,,1948,,,0,,0,0,27,,,,POINT (-122.41283 37.77281),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,32,32,1,10,34
26079000,BRODERICK,TURK,,,2.5,,9220000,SIGNAL,MCCAIN,2070-TS2-1,G,71,,,,FUTURE,,GPS,,,,Western Addition Phase 2,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1990,,,0,,0,0,77,,,FUTURE,POINT (-122.4404 37.779438),04/26/2023 10:25:40 PM,09/25/2023 12:00:15 PM,97,97,7,11,39
27143000,07TH AVE,JUDAH,,,7,,9045500,SIGNAL,MCCAIN,2070-TS2-1,MSF,35,MASTER-GPS,,,ALL,,GPS,,,,,PCS 3,FULL DONE,,2017,NONE,NONE,DONE,NONE,SALES TAX,,1954,,,0,,0,0,46,,,,POINT (-122.46404 37.762268),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,109,109,7,11,14
3241201,BROTHERHOOD,SUMMIT,,,7,,9221800,SIGNAL,MCCAIN,2070-TS2-1,MSF,40,,,WIRELESS,ALL,YES,GPS,,,,,800 Brotherhood - New Development,NEW DONE,03/13,2014,,,,,,,2014,,,0,,0,0,01,,,APS ENAV 2WIRE (4),POINT (-122.47449 37.71372),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,42,42,10,8,16
6436203,GREAT HWY,RIVERA,,,4,,9417000,SIGNAL,MCCAIN,2070-TS2-1,G,38,,,,ALL,,GPS,,,,GREAT HIGHWAY,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1989,,,0,,0,0,36,,,FUTURE,POINT (-122.50795 37.745365),04/26/2023 10:25:40 PM,09/25/2023 12:00:15 PM,39,39,10,7,35
24929000,EDDY,JONES,,,5,,9312500,SIGNAL,MCCAIN,2070-TS2-1,MSF,78,,,,ALL,,GPS,,,,,Eddy/Ellis,MOD PENDING,,0,NONE,PENDING,NONE,NONE,FEDERAL,,1969,,,0,,0,0,20,,,,POINT (-122.4126 37.78393),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,20,20,5,10,36
27237000,04TH AVE,FULTON,,,1,,0,PENDING SIGNAL,,,,,,,,PENDING,,,,TSP-Planned,,CT 66,,NEW PENDING,,0,PENDING,NONE,NONE,NONE,PROP K,,0,,,0,,0,0,30,,,PENDING,POINT (-122.46162 37.773895),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,,,8,4,11
24548000,HOWARD,STEUART,,,6,,9431000,SIGNAL,MCCAIN,2070-TS2-1,M,74,,,,ALL,,GPS,FIBER,,,,,NEW DONE,,0,DONE,,,,,,1993,,,0,,0,50,41,,,,POINT (-122.39165 37.792007),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,108,108,1,10,8
26005000,CASTRO,DUBOCE,,,8,,9262500,SIGNAL,MCCAIN,2070-TS2-1,G,19,,,,ALL,,GPS,,,,,CT 31,MOD DONE,,0,,DONE,,,,,1973,,,0,,0,0,13,,,,POINT (-122.43579 37.76906),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,28,28,7,5,3
30756000,MARKET,OCTAVIA,,OCTAVIA RAMPS,6.8,,9474000,SIGNAL,XXXXX,2070-TS2-1,XXXMSF-TS2-TYPE-1,21,,YES-UPSTEALTH,,ALL,,GPS,FIBER,,,UPPER MARKET,OCTAVIA,MOD AFTER FULL PENDING,,2005,NONE,PENDING,DONE,NONE,,YES-NRT ONLY,1950,,,25,X,75,0,49,,X,,POINT (-122.42339 37.771885),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,32,32,1,5,20
23796000,03RD ST,BERRY,,,6,,9012500,SIGNAL,,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,09,,,WIRELESS,ALL,YES,GPS,,BRIDGE PREEMPT,,,3RDST_BRIDGE,FULL DONE,,1999,NONE,NONE,DONE,NONE,DPW,,1952,,,0,,0,0,75,,,,POINT (-122.391106 37.777542),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,34,34,1,10,4
25573000,COLUMBUS,LEAVENWORTH,,NORTH POINT,3,,0,SIGNAL,MCCAIN,2070-TS2-1,MSF,11A,,,,ALL,,GPS,12C,,,,BAY/NORTH POINT,FULL DONE,04/96,1997,NONE,NONE,DONE,NONE,FED/SALES TAX,,1976,,,0,,0,0,18,,,,POINT (-122.41838 37.805977),04/26/2023 10:25:40 PM,09/25/2023 12:00:15 PM,99,99,6,3,23
23779000,16TH ST,VERMONT,OPTICOM,,6.1,,9089600,SIGNAL,MCCAIN,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,57,,,,ALL,,GPS,"FIBER,PROXIM","TSP,FIRE PREEMPT",,,16TH STREET PH 1; MISSION BAY,MOD AFTER NEW DONE,,2008,DONE,DONE,NONE,NONE,,,2008,,,0,,0,0,85,,,PENDING,POINT (-122.404625 37.765957),04/26/2023 10:25:40 PM,09/25/2023 12:00:16 PM,54,54,1,9,20
25164000,LEAVENWORTH,SUTTER,OPTICOM,,3,,9464500,SIGNAL,MCCAIN,2070-TS2-1,MSF,78,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,Walk First PCS,FULL DONE,03/19,2019,NONE,NONE,DONE,NONE,,,1957,,,0,,0,0,74,,,APS ENAV 2WIRE WALKFIRST PCS (8),POINT (-122.415184 37.788387),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,50,50,6,3,21
25860000,DUBOCE,GUERRERO,,,8.9,,9309500,SIGNAL,MCCAIN,2070-TS2-1,G,21,,,,ALL,,GPS,,,,,CT 21,MOD DONE,,1995,NONE,DONE,NONE,NONE,SALES TAX,,1955,,,0,,0,0,37,,,,POINT (-122.42458 37.769733),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,,,3,5,20
26508000,CALIFORNIA,GOUGH,,,2,,9246500,SIGNAL,MCCAIN,2070-TS2-1,MSF65-ATC,49,,,,ALL,,GPS,"FIBER,PROXIM",,,,Gough Future Upgrade,FULL DONE,06/19,2019,NONE,NONE,DONE,NONE,SALES TAX,,9999,,,0,,0,0,35,,,APS ENAV 2WIRE GOUGH (12),POINT (-122.42561 37.78995),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,102,102,4,6,39
26531000,BUCHANAN,BUSH,,,5,,9223000,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,73,,,,ALL,,GPS,,,,,BUSH,FULL DONE,10/01,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,09,,,,POINT (-122.43017 37.78744),04/26/2023 10:24:48 PM,09/25/2023 12:00:15 PM,101,101,4,11,30
25154000,GEARY,LEAVENWORTH,OPTICOM,,3.5,,9383000,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,78,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,DOWNTOWN GEARY,FULL DONE,2/03,0,NONE,NONE,DONE,NONE,SALES TAX,,1985,,,0,,0,0,32,,,PENDING,POINT (-122.41481 37.78652),04/26/2023 10:24:48 PM,09/25/2023 12:00:14 PM,20,20,6,10,36
22757000,APTOS,OCEAN,,,7,,9170000,SIGNAL,EAGLE,2070-TS2-TYPE-1,MSF,31,,,LOOPS (NOT USED),ALL,,GPS,,,,,OCEAN,FULL DONE,1/01,0,NONE,NONE,DONE,NONE,SALES TAX,,1968,,,0,,0,0,59,,,,POINT (-122.46774 37.72833),04/26/2023 10:24:48 PM,09/25/2023 12:00:13 PM,67,67,10,8,41
